date,timestamp,block,pool,pair,asset_class,feeTier,base_is_token0,dec0,dec1,price,tick,sqrtPriceX96,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128
2023-06-09,1686268800,99206329,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1799.974674,-201365,3361342611237137709020779,8256507978,0,0
2023-06-10,1686355200,99542417,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1836.447459,-201165,3395227169507893166399392,120989186431655623,1531567403153080217261605965071207635716,2818724857147694884285698512619
2023-06-11,1686441600,99882517,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1751.331991,-201639,3315612926936282499201577,837083835658243160,3318787471507668818089312969359646209686,5664006131149197985923920437000
2023-06-12,1686528000,100221041,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1751.891745,-201636,3316142746150018173062298,2028752422184051185,3464024260880094222019983651362125163743,5919883887121407469007925612873
2023-06-13,1686614400,100561733,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1741.236488,-201697,3306042737709807286672715,2624568511855434684,3718384481567697825654415992387125236416,6340361752158440045543898917089
2023-06-14,1686700800,100900333,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1738.072706,-201715,3303037873905879574395407,2632272932170562010,4006680623171008399903736583556122338847,6836488564198416178735479087954
2023-06-15,1686787200,101239349,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1649.810113,-202237,3218077985930603180438380,837468852330796519,4734558090734296250605552990012507271721,7875774796195316312183994676417
2023-06-16,1686873600,101576909,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1664.747111,-202147,3232613026881165928643179,2561710286925627686,5184220569690858269319123030018106829808,8645855707200436862924626504634
2023-06-17,1686960000,101912941,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1716.002685,-201843,3281999913110920553895018,2127032898676950189,5445646561839754030732233772433148416790,9192509501807796622987134835224
2023-06-18,1687046400,102247081,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1727.412274,-201777,3292892737994297637895321,2699305059621294404,5674298522719229434913322773965481873388,9613691848010536365230955499884
2023-06-19,1687132800,102577497,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1719.598974,-201822,3285437216921048560291363,2541421645549530960,5840834892103335373620419846604776608303,9885827139509894685141731866413
2023-06-20,1687219200,102910913,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1736.127429,-201727,3301188952142735527382160,3127798342277937076,6126016962808519043010598328899675867414,10411030283952411343469221437649
2023-06-21,1687305600,103249137,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1792.024454,-201410,3353911121537524303140230,2581755014370096701,6489751829435609977530702593641842278318,11163055114911015072319065519319
2023-06-22,1687392000,103589241,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1890.009037,-200877,3444383690590262375260967,2836193523417550419,7139616775529907679055478318323793274680,12553252192511434191497269064909
2023-06-23,1687478400,103926481,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1873.645528,-200964,3429440712122295286865410,3803146199278700410,7572070472027993127083793616305051487101,13341629909585508189505364593090
2023-06-24,1687564800,104260149,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1892.129209,-200866,3446315067438204354041386,4561293628019677362,7995333729609622862281705905231465517125,14180755940229850188773355703413
2023-06-25,1687651200,104589457,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1876.809903,-200947,3432335458137008704704257,4551080781681919786,8200387558993099031212506668475756686455,14536961821922877511711651207973
2023-06-26,1687737600,104923653,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1899.395838,-200828,3452926427430602584858038,4013894563581908811,8490186986545423449214241306175965651777,15132641171641572264417352668412
2023-06-27,1687824000,105260589,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1859.159575,-201042,3416157753167437197719660,4193871238913386829,8917194388771085515147407265340019492909,15852598163471097100087846835616
2023-06-28,1687910400,105598465,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1890.228489,-200876,3444583650865729040273065,4962781089300390241,9278354002418177350023243664896388389295,16593628990532125230316373625793
2023-06-29,1687996800,105936841,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1828.787028,-201207,3388138460379844968780971,2597895254449864383,9676008767533418190787630984863692389775,17208236645788615590104875806889
2023-06-30,1688083200,106275981,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1852.704441,-201077,3410222025731002502922100,3788935200999533801,9918676027427057945038564946615304602220,17705264879857628541964970388764
2023-07-01,1688169600,106616581,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1932.869206,-200653,3483219293767098754322084,3525339293956035946,10717076222692489473134558770104468545685,19366779231585908228776592115966
2023-07-02,1688256000,106947581,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1923.594875,-200701,3474852619184395003451649,4793998740574141817,10876525982685333753880057528438681837975,19655472883609088122222232573999
2023-07-03,1688342400,107279265,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1937.066313,-200631,3486999041190523125757647,3790111355619451188,11172273067780685179527882947866140935245,20250091347389422322468669788066
2023-07-04,1688428800,107615357,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1954.773335,-200540,3502900383048157047622137,4048759994389741921,11447870668377635289252524210107918517167,20824081322483519751174832430656
2023-07-05,1688515200,107946589,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1936.690757,-200633,3486660997959402661413795,3221881913144773764,11627021052834604945598500108721749538101,21138723042015450967351731020416
2023-07-06,1688601600,108269133,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1911.332368,-200765,3463759189859462415689505,3464718114320861749,11885120902216203745058539972735463004234,21583708715081885334632431441517
2023-07-07,1688688000,108598081,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1846.925347,-201108,3404899161219536704105935,3876803211275164753,12358122094735885608976818452562017160567,22353952664074580792558599315103
2023-07-08,1688774400,108929713,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1869.462961,-200987,3425610777511448686395918,4283961870975828053,12608487743774655297914345803189787293291,22863585724592407546425707858822
2023-07-09,1688860800,109265397,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1864.195414,-201015,3420781236816023961398713,4507272444820466089,12713369673095370221708415143279916323444,23048182199135025118008178174203
2023-07-10,1688947200,109598977,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1862.695673,-201023,3419404954021432436473052,3781344958777148322,12847329281272404078374794625211774767423,23295362617167171690108901515247
2023-07-11,1689033600,109935833,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1879.782922,-200932,3435052931601143853781300,4158632924289332976,13078604220434262836887242713703944014094,23761696671526153850914279927923
2023-07-12,1689120000,110271829,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1878.592072,-200938,3433964699214421525731547,4451451824543841876,13231130847313282273278161715299854586420,24045287738245320328789045778854
2023-07-13,1689206400,110606329,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1872.168552,-200972,3428088748420368371941762,4995575887727918489,13471092411543290098680251429966521451488,24485077141359068805175938413374
2023-07-14,1689292800,110944709,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2005.011085,-200287,3547627173492071324909842,2569604202652774685,13948666839429310798625615833250049719234,25679493750233085878130148632141
2023-07-15,1689379200,111285681,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1937.620528,-200629,3487497839650252141677870,4320621254650926388,14494526765694706197794827427289240260353,26625403047716329396357975684526
2023-07-16,1689465600,111621773,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1930.932026,-200663,3481473361699001480900500,5399224338002374166,14623857389148787499545493860946883167979,26862761378626628418058172185757
2023-07-17,1689552000,111954825,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1922.482875,-200707,3473848095278384540138635,4720602208464593047,14765779114821444723401747552874165076059,27120361245420936219501390281439
2023-07-18,1689638400,112289409,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1912.335061,-200760,3464667622066274209652840,7308158228077169482,15096899146648878267921765700012903202442,27731712276549064998960939115314
2023-07-19,1689724800,112621937,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1897.553799,-200838,3451251692630013097755952,6572250588511666888,15379555097194429188759795198283134282065,28239139029958842263552786755502
2023-07-20,1689811200,112958357,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1889.789152,-200879,3444183323424337471071464,4335465118109052639,15608925101458616608541010070799951278715,28660724793079432830513550186065
2023-07-21,1689897600,113292025,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1891.427617,-200870,3445676069758273096510761,4992261068627609378,15846709217927034527404032789604978957506,29115140613662693910540941455964
2023-07-22,1689984000,113621949,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1891.812367,-200868,3446026508124123325917826,4810145449128951193,15969242875116206060030158009382472502887,29347863472338331828658332338590
2023-07-23,1690070400,113953817,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1867.026962,-201000,3423378182596146766348186,3923358703249074738,16067011802193688358154559092863040041341,29482924878994015164969561058224
2023-07-24,1690156800,114286941,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1889.193103,-200882,3443640124200039097997450,4566698935883578326,16186854427545672587005578255427992581743,29751990417697515904987837157633
2023-07-25,1690243200,114620753,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1850.452479,-201089,3408148833216778827044141,4320853511721929439,16442605456541541551058729350988087187299,30150034263036941991329413875157
2023-07-26,1690329600,114948537,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1857.698866,-201050,3414815482087437106274322,4728231466934003354,16546257833022986050795393830200471191952,30356832282593709367786024569475
2023-07-27,1690416000,115280405,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1871.022405,-200978,3427039244386316153306431,4740086428289133952,16730004471598566450067393780214417299489,30725941586076463420555781887028
2023-07-28,1690502400,115611773,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1859.982139,-201038,3416913389337863502537394,4926761529355651290,16854745376319436710845202649973533597297,30937402377665920105360388998056
2023-07-29,1690588800,115931277,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1874.911652,-200958,3430599245833059615091307,6234603999078090998,16922686376482865035980482773606241532752,31093853126685248736521545985131
2023-07-30,1690675200,116252601,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1881.110091,-200925,3436265329699454075815364,11584605642962932880,16954273132300438584425991057610133563757,31165279755298952590861579518723
2023-07-31,1690761600,116579433,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1861.992359,-201027,3418759346576267099350488,5170264017811663474,17048590891088000055774844076115355200750,31303829796892637727047916661527
2023-08-01,1690848000,116911533,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1856.747129,-201055,3413940630087868666101824,4814115935335138103,17153290502358466282830111239514932797656,31488525513872897877962955511124
2023-08-02,1690934400,117241013,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1871.795741,-200974,3427747408083868992366069,5089437625443814693,17420455581357340994190681341411868619923,32008938713526648732208598359225
2023-08-03,1691020800,117565637,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1839.40426,-201149,3397959339247118837967243,3249741942760627759,17651327589342166098857806996161040680173,32371216121929518785246475548390
2023-08-04,1691107200,117896677,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1835.061972,-201172,3393946182790657793778854,3516519955263863263,17814437961234629751948606443996838771271,32662611855659757550240267248294
2023-08-05,1691193600,118227521,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1827.579013,-201213,3387019248796364488438991,3287873206296675762,17997592492253937857012768793324888200752,32983491308880856347031253205830
2023-08-06,1691280000,118551393,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1834.893354,-201173,3393790249403136165114482,4170488296268456769,18034928663204802083183118539194457963827,33066371187060702437863625785275
2023-08-07,1691366400,118872145,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1826.944957,-201217,3386431655577179719312351,3826260564487132907,18094965502906768786874085198534940600731,33160445190226408831346717936712
2023-08-08,1691452800,119199713,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1825.808756,-201223,3385378458679124625154320,3861722259841572368,18282320687915041106984359457836913427476,33499280475467196170071741318529
2023-08-09,1691539200,119529521,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1856.189191,-201058,3413427660212622057130049,4318891264620059350,18430894844447037540290105134952092237668,33834468460545176528228584502513
2023-08-10,1691625600,119857377,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1854.370677,-201068,3411755177761915596462820,4195165786315570927,18549226509073407406378146568512727527916,34050519013586845434596879505199
2023-08-11,1691712000,120182193,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1850.137615,-201091,3407858863311214892287987,4817717066691259067,18642314081774828675421006808122351869280,34214544110835776766739957175263
2023-08-12,1691798400,120504577,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1847.3713,-201106,3405310205392085096959348,4721146990127079880,18707333178590329499426937411817151868533,34329124299594033323537510371244
2023-08-13,1691884800,120817541,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1848.119531,-201102,3405999752731743108342581,8877261961027908366,18726418210735869730847571072818280114572,34365891799367585827869559834603
2023-08-14,1691971200,121138465,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1839.775241,-201147,3398301981904297510238613,4591558320814584806,18777826064514136476895030055074776301339,34444298975205860342508905980359
2023-08-15,1692057600,121460117,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1843.696642,-201125,3401921720264819626946265,5335746570764868386,18841765474646150077587020364514181005436,34569969288336558897088536502218
2023-08-16,1692144000,121778353,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1826.724629,-201218,3386227448939938111668380,3866982772624784854,18933891016265290959842598793105582119430,34704898509253557600483893951715
2023-08-17,1692230400,122097697,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1805.938691,-201332,3366906724799001140599626,3154435650923078850,19130390491368744599308478012882384813169,35019983489593245293047124910021
2023-08-18,1692316800,122423305,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1682.07177,-202043,3249390039462574685547798,678600412960998628,21859893075781225698792276147924757219844,39308873925851585781299530569292
2023-08-19,1692403200,122752017,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1660.490811,-202172,3228477931146769255066796,1415349095059223952,22857375925199512823890457073529074933090,40932560806272860591742612767917
2023-08-20,1692489600,123071229,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1669.120116,-202120,3236856001886753207261547,2113205155152974496,23128613141361198987389100653453264762820,41403118966540773977726548350374
2023-08-21,1692576000,123380609,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1684.452327,-202029,3251688580612021458996015,2133109641809852682,23338524136856367630633391149377954034606,41786007401811142221850858925206
2023-08-22,1692662400,123690921,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1667.620799,-202129,3235401892940993051843824,3233908610867189934,23665985916538242940263482199937825159890,42297503866589916444579305187400
2023-08-23,1692748800,124009045,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1633.731105,-202335,3202357936369906603813764,3097068325006875662,24454155331832237541871678074226040434056,43508094150114698555062493508374
2023-08-24,1692835200,124333301,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1678.565248,-202064,3246001360790232953836971,2704842258994174244,24963125204079764242378910399723466066202,44448712800218709190872136593351
2023-08-25,1692921600,124650473,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1659.450634,-202178,3227466569070674830951733,2450979889979445768,25243785370707364083579879073989062653490,44873756367361611914666606512930
2023-08-26,1693008000,124981233,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1652.673074,-202219,3220868984884960055316690,3594783543491810402,25597884078347005165997636779054425295537,45444363054162658390687878530467
2023-08-27,1693094400,125300897,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1646.102454,-202259,3214459919166003630971215,5212060330779907199,25648783979224648331033520523115573592151,45514520392208357806429488028848
2023-08-28,1693180800,125607129,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1656.57999,-202196,3224673801696688619456435,5458019884963330367,25710014485971541088522693176057798776841,45637662486663547164245243453519
2023-08-29,1693267200,125909861,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1652.759854,-202219,3220953546617151803774498,5589048155928901421,25972315913080133595563966601973401130450,46061248602851914100466014757626
2023-08-30,1693353600,126218753,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1729.134688,-201767,3294534011175436684226185,2717837075021143337,26710698018362160517006466634733305551563,47480344254283509553949016003373
2023-08-31,1693440000,126530653,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1705.156258,-201907,3271611117918231751024344,3433825290057353421,26998624708648161478344746317857068522029,47923715908671885451433318711876
2023-09-01,1693526400,126855341,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1645.733516,-202261,3214099673306192793752921,2828323223931801221,27498698428900845114631428134645662867231,48636955947539469548346313344870
2023-09-02,1693612800,127175613,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1628.741285,-202365,3197463799479919905066574,2183670978301011339,27998939342448338563757545429062760130781,49415235830786156058153532060168
2023-09-03,1693699200,127489923,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1636.685578,-202317,3205252233983275230976630,2609706529200141049,28112685713150217989821752567178893786851,49617855278090762317536685066720
2023-09-04,1693785600,127786879,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1635.858553,-202322,3204442316815325363366208,3422178253478693591,28244529811162579260200544746241477802771,49831728168416400060820493528544
2023-09-05,1693872000,128088459,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1629.743655,-202359,3198447549559785765060081,3031637313546282156,28429217451962510167143676086585986983102,50119664745270327318049542879531
2023-09-06,1693958400,128405719,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1633.986194,-202333,3202607933290645754115410,3461538058501330888,28631198344501910558850018978566996797291,50457876488487734505189541428597
2023-09-07,1694044800,128713847,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1632.415665,-202343,3201068447174945240220509,6700094500204139173,28925891526426359353628062719077686303808,50935869223254453502725873807180
2023-09-08,1694131200,129027567,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1646.618114,-202256,3214963362298525339497638,6300211622259026922,29112157707167950015693128138705957605074,51271126882537350035988796560228
2023-09-09,1694217600,129339031,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1636.395659,-202318,3204968335435980827314151,5482461775543280221,29299317012902311477148145525247510612267,51555591437835078551956603651064
2023-09-10,1694304000,129639675,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1635.082062,-202326,3203681701959288229368789,5368848777478499239,29331580640963698601504332008094383385869,51605539018798323190134375900865
2023-09-11,1694390400,129942111,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1617.318851,-202436,3186232095705774832352367,2838020712010664831,29564683518776461176381151952418225103737,51944975511347847703744715618301
2023-09-12,1694476800,130248683,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1550.474981,-202858,3119693765660481092007583,1734292992005656452,30500163486821993513868526201512238611627,53270372411514918604982429971598
2023-09-13,1694563200,130554723,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1592.456003,-202591,3161646460405081817296813,2609889723416376637,31076300861046650319237641127940430908980,54278972444417562670475203410647
2023-09-14,1694649600,130855959,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1606.973528,-202500,3176025239802320019478310,4210247649510350780,31473112761502930410513538128855977663338,54944370623802526801237570407387
2023-09-15,1694736000,131160163,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1626.428338,-202379,3195192661542195100977382,3416347032823825069,31847184778099075774636411839775181943944,55594335728016311668313136634399
2023-09-16,1694822400,131463495,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1641.593949,-202287,3210054863109510880143874,3725489996141152354,32050308028351833254877721656299717491929,55957434273713432044679794307828
2023-09-17,1694908800,131759071,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1634.326003,-202331,3202940928572695204036249,6925637709220242634,32155912280892770964994504398275662620011,56115288685243634679010986469426
2023-09-18,1694995200,132051419,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1622.773467,-202402,3191600562173924626834526,3094809829752825636,32279372478036595692715571786824893390737,56291501609340149446463780333276
2023-09-19,1695081600,132360311,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1637.086766,-202314,3205645049222363901034555,3380693665373697621,32646059354324079007668273465729653425105,56924018993290839391567683169659
2023-09-20,1695168000,132677831,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1643.836306,-202273,3212246523845380282975470,3462576794221331171,32906730972144016530079228845987998906725,57366901775872919881300561726576
2023-09-21,1695254400,133007659,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1622.85125,-202401,3191677051291876418057757,3344151714083839897,33201774346695070868919613873809391373629,57803015359306101439230092800665
2023-09-22,1695340800,133344827,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1584.34878,-202642,3153588190282362809222215,3542760432951595834,33564345295120791088504106466562994835866,58299735832448304720766061790894
2023-09-23,1695427200,133669139,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1593.551112,-202584,3162733382721119542408044,3872773247093526213,33733960134532074563823240572870960768510,58589476258638874596359745122611
2023-09-24,1695513600,133977379,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1592.926518,-202588,3162113503259418869978125,3995118987288690715,33787185048370553610601824060409281463540,58672896509090121366391102284428
2023-09-25,1695600000,134290675,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1580.460404,-202666,3149715977947099795170966,2773028872128867404,33945736656255794064540254544886355222786,58897824854468862550115421410765
2023-09-26,1695686400,134607715,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1588.499027,-202615,3157715946143144051150503,2956835438713781371,34193178296017152813481180963892260706288,59305754122301675690768951127465
2023-09-27,1695772800,134929635,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1592.881372,-202588,3162068693797711080251857,4502367179647243002,34350161212106115177559425003434845967480,59564376688754676508958474826668
2023-09-28,1695859200,135261315,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1597.598181,-202558,3166746961055841378049881,4154953985416697674,34620505827520719858874996590727100091789,60008155294315575216573314990431
2023-09-29,1695945600,135597403,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1652.591004,-202220,3220789011955745776839961,3058865596645859765,34976049615825520123856950029330391989955,60706460802728969502468010721098
2023-09-30,1696032000,135932687,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1666.950007,-202133,3234751116290041288433254,5191830724403710117,35278951953194405251253313591215791107477,61241974908982951460036486264106
2023-10-01,1696118400,136268403,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1671.003815,-202109,3238681977228099755999662,3308759183527041979,35429518411236859899923126164024401007880,61503123327351731897321679508728
2023-10-02,1696204800,136599923,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1732.795817,-201746,3298019955766983748811937,2349534740403484060,35775554909211071652738116378719259411872,62222956865632057565091348946109
2023-10-03,1696291200,136922951,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1663.095892,-202156,3231009456781632806472333,3173461065833773112,36503975709387365192567568509037072487371,63311294692312459540762608317548
2023-10-04,1696377600,137251699,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1656.845504,-202194,3224932214614268372213218,4976335280390353391,36777880997031041620808378939651753025051,63751740728491588060553049877355
2023-10-05,1696464000,137579999,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1647.289657,-202252,3215618877565118143019335,3594409667870626503,37103099175588765844934627286037071670060,64265478959943842296191397147728
2023-10-06,1696550400,137908187,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,1612.204288,-202467,3181190081278235668285124,2555509504439894984,37434190266424622474394652385780369684617,64730859616773569604248273321312
