date,timestamp,block,pool,pair,asset_class,feeTier,base_is_token0,dec0,dec1,price,tick,sqrtPriceX96,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128
2025-08-23,1755907200,58545293,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,899.716007,-68025,2641355520631580246560700634,131450046061865317967112,1206986993625532394336028897462436328286,1793246361504276494951556652284926356
2025-08-24,1755993600,58660484,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,880.41267,-67808,2670154812031856647749864116,133096134265259349213975,1207538570554538041242674787250966333461,1793929972060736817511237339238654187
2025-08-25,1756080000,58775669,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,876.181573,-67760,2676594160481241541533237248,133559625494103616846656,1208482770727697294556798306441764747840,1795028432406324076777728362435921367
2025-08-26,1756166400,58890860,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,839.209275,-67328,2734918859719733015745742708,135283191341252579553689,1209695052300904183323973482809562146863,1796565135603643312048071705176483809
2025-08-27,1756252800,59006054,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,863.547367,-67614,2696103135581177546450105570,12435121727361529015646,1210449474738853426142458751519586129397,1797373926122184158332049660746560573
2025-08-28,1756339200,59121250,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,855.220474,-67517,2709196706472920761889509208,13712734397064698144681,1211468395702637256131875831919365580530,1798584966487847991916460008413747855
2025-08-29,1756425600,59236439,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,873.886684,-67733,2680106319409270142755930112,31562055510090094248525,1212315635770110818642729839643807001936,1799495324176709226873722159276512312
2025-08-30,1756512000,59351557,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,862.628197,-67604,2697539164070675136237924710,42819571086203616424353,1212908806217163197822573597873997344186,1800222164995176654244199153867457692
2025-08-31,1756598400,59466730,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,862.057188,-67597,2698432414723874635527320856,13177344379016222272326,1213111316302565204575448157544638103063,1800460135374596589702075325337747554
2025-09-01,1756684800,59581792,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,857.765849,-67547,2705174020635014429234569870,13430311160801692133709,1213700489733109446145308501661637150912,1801159625766599992903452845154465040
